document_id,block_id,block_type,text_length,block_type_p90,block_type_p95,is_p95_outlier,long_policy_or_narrative,document_failure_count,document_citation_failures,document_synthesis_failures,quality_status,tags,text_preview
japan_jp,japan_jp-block-22,table_fact,380,308,350,True,False,3,2,0,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
sri_lanka_lk,sri_lanka_lk-block-23,table_fact,379,308,350,True,False,3,1,2,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
vietnam_vn,vietnam_vn-block-23,table_fact,379,308,350,True,False,3,1,2,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
japan_jp,japan_jp-block-25,table_fact,371,308,350,True,False,3,2,0,ok,long code; short code; sms; Best practices; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Best practices: the Long code international is SMS message to the KDDI network in Japan with over five (5) segments may experience delivery delay due...
japan_jp,japan_jp-block-15,table_fact,370,308,350,True,False,3,2,0,ok,alphanumeric sender id; pre-registration; sms; Twilio supported; matrix,"Regarding Phone Numbers & Sender ID: Alphanumeric for Twilio supported: the Description is Whether Twilio supports the feature for the given country., the International Pre-registration is Not Supported, the Domestic..."
italy_it,italy_it-block-21,table_fact,367,308,350,True,False,3,0,2,ok,long code; short code; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or...
australia_au,australia_au-block-16,table_fact,366,308,350,True,False,3,1,1,ok,alphanumeric sender id; pre-registration; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
vietnam_vn,vietnam_vn-block-15,table_fact,353,308,350,True,False,3,1,2,ok,alphanumeric sender id; pre-registration; Twilio supported; matrix,"Regarding Phone Numbers & Sender ID: Alphanumeric for Twilio supported: the Description is Whether Twilio supports the feature for the given country., the International Pre-registration is Supported Learn more and reg..."
dominica_dm,dominica_dm-block-16,table_fact,350,308,350,True,False,3,0,3,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
france_fr,france_fr-block-16,table_fact,350,308,350,True,False,3,1,0,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
italy_it,italy_it-block-16,table_fact,350,308,350,True,False,3,0,2,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
united_kingdom_gb,united_kingdom_gb-block-16,table_fact,350,308,350,True,False,3,0,1,ok,alphanumeric sender id; Sender ID preserved; matrix,Regarding Phone Numbers & Sender ID: Alphanumeric for Sender ID preserved: the Description is In some countries sender IDs for certain sender types are not preserved and are changed for compliance and/or deliverabilit...
united_kingdom_gb,united_kingdom_gb-block-53,narrative,244,74,83,True,True,3,0,1,ok,sms,[SMS Country Information Guide: Middle East] Fuente: https://docs.bird.com/applications/channels/channels/supported-channels/sms/concepts/choose-the-right-sender-availability-and-restrictions-by-country/sms-country-in...
vietnam_vn,vietnam_vn-block-51,narrative,240,74,83,True,True,3,1,2,ok,sms,[SMS Country Information Guide: Caribbean] Fuente: https://docs.bird.com/applications/channels/channels/supported-channels/sms/concepts/choose-the-right-sender-availability-and-restrictions-by-country/sms-country-info...
malaysia_my,malaysia_my-block-44,list_item,118,92,100,True,False,3,1,2,ok,long code; short code; sms,"- All SMS containing URLs and/or phone numbers will be completely blocked by operators, even if previously whitelisted"
vietnam_vn,vietnam_vn-block-44,list_item,108,92,100,True,False,3,1,2,ok,long code; short code,"- Local traffic is further divided into industry sectors (e.g., e-commerce, education, banking, and general)"
united_kingdom_gb,united_kingdom_gb-block-50,list_item,107,92,100,True,False,3,0,1,ok,long code; short code; opt-out,"- If you manage opt-outs yourself, inform Bird to remove their opt-out URL to prevent dual opt-out features"
united_kingdom_gb,united_kingdom_gb-block-29,narrative,77,74,83,False,True,3,0,1,ok,long code; short code,[United Kingdom] Best Messaging Channels by Use Case (Bird's Recommendations)
united_kingdom_gb,united_kingdom_gb-block-1,narrative,76,74,83,False,True,3,0,1,ok,sms,[United Kingdom (GB)] Source: https://www.twilio.com/en-us/guidelines/gb/sms
china_cn,china_cn-block-58,policy_rule,2926,642,944,True,True,2,1,0,ok,opt-out; pre-registration; sms; Country regulations; key_value,"For china, the Country regulations is: Signature and template safelisting is required (signature serves as a sender name and is usually displayed at the beginning of the message within ]). Opt-out text ""拒收请回复R"" is by..."
china_cn,china_cn-block-13,structured_fact,1934,409,524,True,False,2,1,0,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
china_cn,china_cn-block-13,policy_rule,1740,642,944,True,True,2,1,0,ok,pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Chinese networks have very strict regulations about the type of SMS content which can be sent to subscribers on their network. The networks impose heavy fines and cut..."
united_arab_emirates_ae,united_arab_emirates_ae-block-12,structured_fact,1621,409,524,True,False,2,0,1,ok,alphanumeric sender id; pre-registration; sms; whatsapp; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
jordan_jo,jordan_jo-block-13,structured_fact,1560,409,524,True,False,2,1,1,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
poland_pl,poland_pl-block-13,structured_fact,1550,409,524,True,False,2,0,2,ok,alphanumeric sender id; pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
canada_ca,canada_ca-block-23,table_fact,1538,308,350,True,False,2,0,0,ok,long code; short code; mms; sms; Use case restrictions; matrix,Regarding Phone Numbers & Sender ID: Long codes and short codes for Use case restrictions: the Long code domestic is High-Risk Financial ServicesPayday LoansShort Term- High Interest LoansAuto LoansMortgage LoansStude...
canada_ca,canada_ca-block-26,structured_fact,1486,409,524,True,False,2,0,0,ok,long code; short code; mms; sms; Use case restrictions,- Use case restrictions: Long code domestic=High-Risk Financial ServicesPayday LoansShort Term- High Interest LoansAuto LoansMortgage LoansStudent LoansDebt CollectionGambling/SweepstakesStock AlertsCryptocurrency Get...
united_arab_emirates_ae,united_arab_emirates_ae-block-12,policy_rule,1427,642,944,True,True,2,0,1,ok,alphanumeric sender id; pre-registration; sms; whatsapp; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Mobile carriers in the United Arab Emirates require all SMS messages to be submitted from registered Sender ID only. Any SMS sent from unregistered Sender ID will be b..."
kazakhstan_kz,kazakhstan_kz-block-13,structured_fact,1372,409,524,True,False,2,0,2,ok,pre-registration; sms; Compliance considerations,- Compliance considerations: Description=Twilio strongly encourages customers to review proposed use cases with qualified legal counsel to make sure that they comply with all applicable laws. This table lists some gen...
jordan_jo,jordan_jo-block-13,policy_rule,1366,642,944,True,True,2,1,1,ok,pre-registration; sms; Compliance considerations; key_value,"For Guidelines, the Compliance considerations is: Operators Zain and Orange are currently blocking any generic Sender IDs. Pre-registered Sender IDs: Due to filtering for Zain, traffic needs to be pre-registered to en..."
united_arab_emirates_ae,united_arab_emirates_ae-block-18,policy_rule,1364,642,944,True,True,2,0,1,ok,alphanumeric sender id; pre-registration; Use case restrictions; matrix,"Regarding Phone Numbers & Sender ID: Alphanumeric for Use case restrictions: the International Pre-registration is Messages containing adult, gambling, or religious content are strictly forbidden. URL shortners should..."
